GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P0A7K6	rplS	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7L0	rplA	enables	GO:0003723	RNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000559990|SGD:S000000752|UniProtKB:Q9NX24	83333	GO_Central		F
UniProtKB	P0A7L0	rplA	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002143|InterPro:IPR005878	83333	InterPro		F
UniProtKB	P0A7L0	rplA	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83333	UniProt		F
UniProtKB	P0A7L0	rplA	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7L0	rplA	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7L0	rplA	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000040440	83333	UniProt		F
UniProtKB	P0A7L2	rplA	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002143|InterPro:IPR005878	83334	InterPro		F
UniProtKB	P0A7L2	rplA	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7L2	rplA	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83334	UniProt		F
UniProtKB	P0A7L2	rplA	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7L2	rplA	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000040440	83334	UniProt		F
UniProtKB	P0A7L3	rplT	enables	GO:0070180	large ribosomal subunit rRNA binding	ECO:0000314	IDA	PMID:800986		83333	EcoCyc		F
UniProtKB	P0A7L3	rplT	enables	GO:0003729	mRNA binding	ECO:0000314	IDA	PMID:12840018		83333	EcoCyc		F
UniProtKB	P0A7L3	rplT	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005813	83333	InterPro		F
UniProtKB	P0A7L3	rplT	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7L3	rplT	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7L3	rplT	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000036481	83333	UniProt		F
UniProtKB	P0A7L5	rplT	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005813	83334	InterPro		F
UniProtKB	P0A7L5	rplT	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7L5	rplT	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7L5	rplT	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000036481	83334	UniProt		F
UniProtKB	P0A7L8	rpmA	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7L8	rpmA	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7L8	rpmA	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83333	UniProt		F
UniProtKB	P0A7M2	rpmB	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7M2	rpmB	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7M6	rpmC	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7M6	rpmC	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7M9	rpmE	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7M9	rpmE	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7N0	rpmE	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7N0	rpmE	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7N9	rpmG	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7N9	rpmG	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83333	UniProt		F
UniProtKB	P0A7P1	rpmG	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7P1	rpmG	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83334	UniProt		F
UniProtKB	P0A7R1	rplI	enables	GO:0070180	large ribosomal subunit rRNA binding	ECO:0000314	IDA	PMID:8780779		83333	EcoCyc		F
UniProtKB	P0A7R1	rplI	enables	GO:0070180	large ribosomal subunit rRNA binding	ECO:0000314	IDA	PMID:386275		83333	EcoCyc		F
UniProtKB	P0A7R1	rplI	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7R1	rplI	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7R1	rplI	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000103193	83333	UniProt		F
UniProtKB	P0A7R3	rplI	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7R3	rplI	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7R3	rplI	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000103193	83334	UniProt		F
UniProtKB	P0A7R5	rpsJ	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018268	83333	InterPro		F
UniProtKB	P0A7R5	rpsJ	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7R5	rpsJ	enables	GO:0000049	tRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000037444	83333	UniProt		F
UniProtKB	P0A7R7	rpsJ	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018268	83334	InterPro		F
UniProtKB	P0A7R7	rpsJ	enables	GO:0000049	tRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000037444	83334	UniProt		F
UniProtKB	P0A7R9	rpsK	enables	GO:0070181	small ribosomal subunit rRNA binding	ECO:0000318	IBA	PMID:21873635	EcoGene:EG10910|PANTHER:PTN000204884|SGD:S000003727	83333	GO_Central		F
UniProtKB	P0A7R9	rpsK	enables	GO:0048027	mRNA 5'-UTR binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000204884|UniProtKB:P62263	83333	GO_Central		F
UniProtKB	P0A7R9	rpsK	enables	GO:0070181	small ribosomal subunit rRNA binding	ECO:0000314	IDA	PMID:7585249		83333	EcoliWiki		F
UniProtKB	P0A7R9	rpsK	enables	GO:0070181	small ribosomal subunit rRNA binding	ECO:0000314	IDA	PMID:2505863		83333	EcoliWiki		F
UniProtKB	P0A7R9	rpsK	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7R9	rpsK	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7R9	rpsK	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000032398	83333	UniProt		F
UniProtKB	P0A7S1	rpsK	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7S1	rpsK	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7S1	rpsK	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000032398	83334	UniProt		F
UniProtKB	P0A7S3	rpsL	enables	GO:0034336	misfolded RNA binding	ECO:0000314	IDA	PMID:7958841		83333	EcoCyc		F
UniProtKB	P0A7S3	rpsL	enables	GO:0019843	rRNA binding	ECO:0000314	IDA	PMID:2459389		83333	EcoCyc		F
UniProtKB	P0A7S3	rpsL	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7S3	rpsL	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83333	UniProt		F
UniProtKB	P0A7S3	rpsL	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7S3	rpsL	enables	GO:0000049	tRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000085091	83333	UniProt		F
UniProtKB	P0A7S3	rpsL	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000085091	83333	UniProt		F
UniProtKB	P0A7S5	rpsL	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83334	UniProt		F
UniProtKB	P0A7S5	rpsL	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7S5	rpsL	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7S5	rpsL	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000085091	83334	UniProt		F
UniProtKB	P0A7S5	rpsL	enables	GO:0000049	tRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000085091	83334	UniProt		F
UniProtKB	P0A7S9	rpsM	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001892|InterPro:IPR018269|InterPro:IPR019980	83333	InterPro		F
UniProtKB	P0A7S9	rpsM	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83333	UniProt		F
UniProtKB	P0A7S9	rpsM	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7S9	rpsM	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7S9	rpsM	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000033369	83333	UniProt		F
UniProtKB	P0A7S9	rpsM	enables	GO:0000049	tRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000033369	83333	UniProt		F
UniProtKB	P0A7T1	rpsM	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001892|InterPro:IPR018269|InterPro:IPR019980	83334	InterPro		F
UniProtKB	P0A7T1	rpsM	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7T1	rpsM	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83334	UniProt		F
UniProtKB	P0A7T1	rpsM	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7T1	rpsM	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000033369	83334	UniProt		F
UniProtKB	P0A7T1	rpsM	enables	GO:0000049	tRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000033369	83334	UniProt		F
UniProtKB	P0A7T7	rpsR	enables	GO:0070181	small ribosomal subunit rRNA binding	ECO:0000318	IBA	PMID:21873635	EcoGene:EG10917|PANTHER:PTN000336666	83333	GO_Central		F
UniProtKB	P0A7T7	rpsR	enables	GO:0070181	small ribosomal subunit rRNA binding	ECO:0000314	IDA	PMID:6208366		83333	EcoCyc		F
UniProtKB	P0A7T7	rpsR	enables	GO:0048027	mRNA 5'-UTR binding	ECO:0000314	IDA	PMID:23980204		83333	EcoCyc		F
UniProtKB	P0A7T7	rpsR	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7T7	rpsR	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7T7	rpsR	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000035354	83333	UniProt		F
UniProtKB	P0A7T9	rpsR	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7T9	rpsR	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7T9	rpsR	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000035354	83334	UniProt		F
UniProtKB	P0A7U3	rpsS	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020934	83333	InterPro		F
UniProtKB	P0A7U3	rpsS	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83333	UniProt		F
UniProtKB	P0A7U3	rpsS	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7U3	rpsS	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7U3	rpsS	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000037413	83333	UniProt		F
UniProtKB	P0A7U5	rpsS	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020934	83334	InterPro		F
UniProtKB	P0A7U5	rpsS	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7U5	rpsS	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83334	UniProt		F
UniProtKB	P0A7U5	rpsS	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7U5	rpsS	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000037413	83334	UniProt		F
UniProtKB	P0A7U7	rpsT	enables	GO:0070181	small ribosomal subunit rRNA binding	ECO:0000318	IBA	PMID:21873635	EcoGene:EG10919|PANTHER:PTN002122407	83333	GO_Central		F
UniProtKB	P0A7U7	rpsT	enables	GO:0070181	small ribosomal subunit rRNA binding	ECO:0000314	IDA	PMID:386275		83333	EcoCyc		F
UniProtKB	P0A7U7	rpsT	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002583|InterPro:IPR036510	83333	InterPro		F
UniProtKB	P0A7U7	rpsT	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7U7	rpsT	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7U7	rpsT	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000030811	83333	UniProt		F
UniProtKB	P0A7U9	rpsT	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002583|InterPro:IPR036510	83334	InterPro		F
UniProtKB	P0A7U9	rpsT	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7U9	rpsT	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7U9	rpsT	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000030811	83334	UniProt		F
UniProtKB	P0A7V3	rpsC	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004044|InterPro:IPR009019	83333	InterPro		F
UniProtKB	P0A7V3	rpsC	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7V3	rpsC	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7V3	rpsC	enables	GO:0003729	mRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000068809	83333	UniProt		F
UniProtKB	P0A7V3	rpsC	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000068809	83333	UniProt		F
UniProtKB	P0A7V5	rpsC	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004044|InterPro:IPR009019	83334	InterPro		F
UniProtKB	P0A7V5	rpsC	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7V5	rpsC	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7V5	rpsC	enables	GO:0003729	mRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000068809	83334	UniProt		F
UniProtKB	P0A7V5	rpsC	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000068809	83334	UniProt		F
UniProtKB	P0A7V8	rpsD	enables	GO:0019843	rRNA binding	ECO:0000318	IBA	PMID:21873635	EcoGene:EG10903|PANTHER:PTN000216478|SGD:S000006002	83333	GO_Central		F
UniProtKB	P0A7V8	rpsD	enables	GO:0019843	rRNA binding	ECO:0000314	IDA	PMID:4912319		83333	EcoliWiki		F
UniProtKB	P0A7V8	rpsD	enables	GO:0048027	mRNA 5'-UTR binding	ECO:0000314	IDA	PMID:2443719		83333	EcoCyc		F
UniProtKB	P0A7V8	rpsD	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002942|InterPro:IPR036986	83333	InterPro		F
UniProtKB	P0A7V8	rpsD	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001912|InterPro:IPR018079	83333	InterPro		F
UniProtKB	P0A7V8	rpsD	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7V8	rpsD	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7V8	rpsD	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000068715	83333	UniProt		F
UniProtKB	P0A7W0	rpsD	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002942|InterPro:IPR036986	83334	InterPro		F
UniProtKB	P0A7W0	rpsD	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001912|InterPro:IPR018079	83334	InterPro		F
UniProtKB	P0A7W0	rpsD	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7W0	rpsD	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7W0	rpsD	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000068715	83334	UniProt		F
UniProtKB	P0A7W1	rpsE	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013810	83333	InterPro		F
UniProtKB	P0A7W1	rpsE	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7W1	rpsE	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7W1	rpsE	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000068720	83333	UniProt		F
UniProtKB	P0A7W3	rpsE	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013810	83334	InterPro		F
UniProtKB	P0A7W3	rpsE	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7W3	rpsE	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7W3	rpsE	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000068720	83334	UniProt		F
UniProtKB	P0A7W7	rpsH	enables	GO:0019843	rRNA binding	ECO:0000314	IDA	PMID:4912319		83333	EcoliWiki		F
UniProtKB	P0A7W7	rpsH	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7W7	rpsH	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7W7	rpsH	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000009915	83333	UniProt		F
UniProtKB	P0A7W9	rpsH	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7W9	rpsH	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7W9	rpsH	enables	GO:0019843	rRNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000009915	83334	UniProt		F
UniProtKB	P0A7X3	rpsI	enables	GO:0003723	RNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000490829|UniProtKB:P62249	83333	GO_Central		F
UniProtKB	P0A7X3	rpsI	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83333	UniProt		F
UniProtKB	P0A7X3	rpsI	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7X5	rpsI	enables	GO:0000049	tRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0820	83334	UniProt		F
UniProtKB	P0A7X5	rpsI	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7X6	rimM	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7X6	rimM	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7Y0	rnc	enables	GO:0003725	double-stranded RNA binding	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000129453|PomBase:SPBC119.11c|TAIR:locus:2024407|UniProtKB:A6YSL1|UniProtKB:Q0IQN6	83333	GO_Central		F
UniProtKB	P0A7Y0	rnc	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011907	83333	InterPro		F
UniProtKB	P0A7Y0	rnc	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83333	UniProt		F
UniProtKB	P0A7Y0	rnc	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
UniProtKB	P0A7Y2	rnc	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011907	83334	InterPro		F
UniProtKB	P0A7Y2	rnc	enables	GO:0019843	rRNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0699	83334	UniProt		F
UniProtKB	P0A7Y2	rnc	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83334	UniProt		F
UniProtKB	P0A7Y8	rnpA	enables	GO:0000049	tRNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000100	83333	InterPro		F
UniProtKB	P0A7Y8	rnpA	enables	GO:0003723	RNA binding	ECO:0000322	IEA	GO_REF:0000037	UniProtKB-KW:KW-0694	83333	UniProt		F
